201642259349200424_public.xml,148942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130136,196310,38314,870
201622579349200247_public.xml,94320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21797,14751,2547,10
201632289349101028_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612369349200406_public.xml,50132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38340,38788,3965,196
201632079349301123_public.xml,71979093,35,35,505,2148,0,31414296,39803343,4905136,7826460,2387999,2254504,1914401,787155,40621832,50671462,176891,0,23296008,25044623,243007,2063910,20373390,21469428,43883297,46933949,216038008,213696862,13197083,11948826,202840925,201748036,3403571,
201632289349202683_public.xml,147627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124410,128004,16390,141
201632249349301788_public.xml,596566,14,14,8,0,0,728659,520016,4468,56550,0,0,0,0,733127,576566,0,0,423547,390663,0,95900,209423,251401,632970,642064,488916,428997,12974,18553,475942,410444,37500,
201612449349300636_public.xml,50497,42,42,0,57,0,54776,50497,0,0,0,0,0,0,54776,50497,121683,0,0,0,40000,40103,3775,256,120905,161939,8084770,7654901,0,0,8084770,7654901,,
201632289349202108_public.xml,81323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5859,2099,16420,
201612599349200121_public.xml,140996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66212,0,0
201642249349301799_public.xml,1758626,9,9,12,0,0,783422,956886,880645,799495,314,365,1687,643,1666068,1757389,0,0,666143,730008,0,0,943418,979204,1609561,1709212,617584,634840,347417,316497,270167,318343,115450,
201612579349200761_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602449349301405_public.xml,332697,8,7,0,7,0,3145,500,613284,332197,200,0,0,0,616629,332697,0,0,0,0,378,378,657971,562848,657971,563226,50806,46290,0,244035,50806,-197745,,
201612399349300011_public.xml,920493,8,8,0,,0,,0,813528,919740,1178,-909,,0,814706,918831,0,0,238959,145208,0,0,493615,678180,732574,823388,674841,2507718,1201311,2938745,-526470,-431027,,
201632289349200938_public.xml,75710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426,5771,10667,0
201612329349300646_public.xml,2717755,24,24,0,0,0,0,0,0,0,1634071,2717755,0,0,1634071,2717755,1658568,0,0,0,0,0,365612,348924,1974499,2007492,37653549,35161638,4235,4235,37649314,35157403,,
201612329349200801_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9599,9493,,
201632529349301013_public.xml,33309773,25,25,1295,343,247028,25131194,27168602,1446278,1578012,1554983,614891,3702786,1343197,31835241,30704702,373782,0,19482162,18447942,0,153016,10470340,10906192,29952502,29727916,55322935,53497135,19801441,18110028,35521494,35387107,,
201602599349100130_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602599349100435_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602539349100805_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642269349100304_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632289349204103_public.xml,44118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38916,50514,,20
201612599349100411_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602459349300715_public.xml,104776746,8,7,776,1000,0,83006016,90488342,12116554,13232655,620733,456082,-168429,-49832,95574874,104127247,13966046,0,42431553,45233202,114292,5362737,38648050,39373310,97699436,98686850,75078370,80310038,9130623,9133793,65947747,71176245,,
201632289349305693_public.xml,842720,9,9,33,300,0,358744,564530,202337,207410,1095,2210,44228,45822,606404,819972,0,0,347989,362825,0,42963,194375,199392,542364,562217,1397037,1636194,37509,34112,1359528,1602082,33922,
201612539349100301_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612149349200121_public.xml,42045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83394,66866,,
201602579349100610_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642289349202874_public.xml,72464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41074,21927,33322,31
201632289349304968_public.xml,416663,10,10,6,,0,7255,129945,273950,276138,,0,6928,7085,288133,413168,114843,0,107150,141316,0,0,68078,90733,301194,346892,117657,182799,34513,33379,83144,149420,,
201602579349301265_public.xml,11829521,17,16,71,21,834967,2127438,3893263,3362099,3266900,29,39,4126480,3185142,9616046,10345344,0,0,3913885,4111196,0,0,5133011,5568447,9046896,9679643,5422302,4959012,11393885,10701268,-5971583,-5742256,,
201642509349300704_public.xml,604335,6,6,0,,0,421344,601494,,0,2905,2841,,0,424249,604335,462869,0,,0,0,0,453,1419,416015,464288,106004,246051,,0,106004,246051,,
201602229349301885_public.xml,70519647,11,10,0,10,0,23633194,55434035,529550,653868,-613717,85558,62347,2808,23611374,56176269,41244318,0,6310760,5877287,0,489055,4617725,7234137,31685370,54355742,41671976,37959589,4153868,892951,37518108,37066638,,
201602589349100710_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622539349100757_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622589349100207_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612599349100136_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602079349300950_public.xml,338610,26,26,2,2,0,189245,325175,5398,515,537,-502,48716,12920,243896,338108,0,0,43210,143795,0,16594,220989,75059,264199,218854,34299,128319,30983,5749,3316,122570,,
201612459349200206_public.xml,115877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155,8103,66169,2
201622549349100302_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602569349100600_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602539349200710_public.xml,140425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25347,24212,,
201622569349100052_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632529349100603_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612459349300346_public.xml,2274242,7,7,18,,0,48612,2502,97093,91486,485179,279850,908,-17512,631792,356326,0,0,122313,118362,0,0,156803,180797,279116,299159,6767189,6415213,235204,226151,6531985,6189062,,
201612449349301076_public.xml,77865,13,13,0,,0,44204,25152,239770,52713,,0,,0,283974,77865,0,0,,0,0,0,254013,93725,254013,93725,51707,35653,,0,51707,35653,22345,
201612599349100216_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642469349300624_public.xml,695733,3,1,22,0,-29820,48639,38879,948308,625381,0,-29820,102670,14635,1099617,649075,0,0,232728,362858,0,30165,707755,301816,940483,664674,209043,311480,79518,197554,129525,113926,,
201602399349200715_public.xml,28639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288905,291934,,3033
201612569349100606_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642219349301564_public.xml,305423,4,4,0,2,0,174780,297397,,0,,-44128,,0,174780,253269,0,0,,0,0,0,18708,105837,18708,105837,175825,323259,,0,175825,323259,,
201622569349100617_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602539349100410_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612459349200431_public.xml,22968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23265,25083,,
201612399349300626_public.xml,520144,17,17,0,0,0,285335,389798,0,44906,782,1230,72382,57729,358499,493663,0,0,289984,320290,0,50908,114613,197205,404597,517495,176589,155435,2759,5437,173830,149998,,
201632269349200003_public.xml,119630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5716,19601,51943,6
201602579349300825_public.xml,31057169,9,6,455,20,0,0,4873912,24961376,26180376,1090,1241,31440,1640,24993906,31057169,0,0,11113686,12656714,0,0,12698500,25409856,23812186,38066570,47744372,40737244,38483731,30952564,9260641,9784680,,
201632289349201113_public.xml,177839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76098,75711,6605,125
201612439349200401_public.xml,105123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55425,51160,3187,75
201642469349100709_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642289349101909_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612429349300596_public.xml,526546,5,0,0,,0,,77949,,448597,,0,,0,,526546,0,0,,0,0,12187,,420746,,420746,66688,172488,,0,66688,172488,,
201632309349200438_public.xml,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379,2056,,
201602539349100110_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632309349200418_public.xml,140092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39349,33262,,
201642089349301274_public.xml,7516933,17,17,29,,53597,3197135,4041760,3520833,3206377,239201,254386,26307,14410,6983476,7516933,455628,0,2831917,2514802,0,323830,3631979,3574547,7265631,6544977,6300641,7165687,2127657,2293888,4172984,4871799,1522717,
201612509349300166_public.xml,1371029,4,0,9,50,0,1328463,1281376,,0,28,-7944,1338,1595,1329829,1275027,0,0,298473,277331,0,209530,963995,893476,1262468,1170807,3139669,3164167,146657,63335,2993012,3100832,,
201602079349301200_public.xml,10445183,5,5,18,5,0,8169957,10431852,0,0,4737,7237,787,6094,8175481,10445183,3950987,0,1496537,2239998,0,120525,3504972,3503948,7765651,9694933,4225528,4761637,723047,508906,3502481,4252731,,
201612569349100081_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602599349100640_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612429349200131_public.xml,33893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61032,66621,28463,215
201612569349200726_public.xml,118068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979,-5274,,
201612379349100411_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632249349303053_public.xml,240920,11,11,1,11,0,326290,175518,79631,65402,,0,,0,405921,240920,0,0,93729,95139,0,3152,86256,208745,179985,303884,482732,420045,6072,6349,476660,413696,21275,
201612399349300426_public.xml,1999524,17,17,0,298,0,1469985,1512331,368179,484900,74,13,,-73520,1838238,1923724,0,0,1100778,1118805,0,176327,727078,590675,1827856,1709480,621369,820323,33275,17985,588094,802338,,
201612539349100401_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612259349301956_public.xml,4204411,20,18,41,2905,59650,2164175,1670045,1611370,1814308,13054,16036,93333,114655,3881932,3615044,0,0,1563695,1549686,0,322988,1241292,1247008,2809745,2796694,5025689,5814788,845418,843186,4180271,4971602,295375,
201632259349301783_public.xml,430714,3,3,0,3,0,0,0,431303,429677,68,84,774,953,432145,430714,0,0,97655,99789,0,0,406048,426111,503703,525900,2111120,2047621,2047825,2079512,63295,-31891,,
201612229349300146_public.xml,474448,16,16,3,500,0,93560,461799,3538,4366,574,-11,4976,5424,102648,471578,0,0,70739,66856,0,4225,40065,29578,110804,96434,52384,427488,,-40,52384,427528,20597,
201612339349200301_public.xml,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41027,35488,,15
201602589349200005_public.xml,42505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28968,29029,0,34
201602399349300700_public.xml,19137,5,5,0,65,0,10116,10171,11064,8954,13,12,,0,21193,19137,0,0,,0,0,0,18054,17766,18054,17766,70023,71394,,0,70023,71394,3417,
201602559349200000_public.xml,117254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11360,13893,0,0
201612259349302571_public.xml,378236,2,2,0,0,0,581000,378000,0,0,213,236,0,0,581213,378236,0,0,306847,304031,0,0,412877,441364,719724,745395,831973,470001,3922,9109,828051,460892,288000,
201632269349100203_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602539349100100_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602399349300605_public.xml,334032,8,8,2,,0,87237,40360,27555,32719,66172,49691,6133,3450,187097,126220,0,0,61361,68718,21771,32628,193991,170496,315519,260985,1520269,1341187,188,2148,1520081,1339039,,
201602569349200135_public.xml,4710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748,4710,,
201612469349300206_public.xml,43093,10,10,0,,0,,0,,0,,0,-86024,-97375,-86024,-97375,0,0,,0,0,0,,0,,0,1412778,1362397,1498802,1540945,-86024,-178548,,
201632289349303708_public.xml,241000,5,5,0,0,0,113000,7000,0,174000,0,0,0,20000,113000,201000,0,0,0,0,0,0,112420,109385,112420,109385,16487,27912,80190,0,-63703,27912,,
201602389349100605_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632259349301883_public.xml,275294,6,6,0,75,0,82133,184904,0,0,233,323,3146,82026,85512,267253,0,0,0,0,0,0,100250,191945,100250,191945,299991,375186,0,0,299991,375186,,
201612439349300861_public.xml,40741,9,9,0,0,0,93435,3685,0,0,91625,15151,0,0,185060,18836,12000,0,0,0,0,0,4177,6343,15677,18343,418823,413276,0,0,418823,413276,,
201612449349300406_public.xml,180085,4,4,0,0,0,51000,51000,127955,128915,147,170,0,0,179102,180085,0,0,0,0,0,0,135846,138953,135846,138953,391429,432561,0,0,391429,432561,51000,
201612509349100356_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622249349302207_public.xml,8090809,14,14,93,329,0,7506337,8047872,,0,1329,1537,19477,27995,7527143,8077404,0,0,6314135,6861943,0,0,1206323,1223582,7520458,8085525,2364741,2423136,1196623,1263139,1168118,1159997,,
201612449349301061_public.xml,103291,13,13,1,20,0,86767,45666,44972,44359,185,76,8486,13190,140410,103291,0,0,6387,8512,0,0,72463,71928,78850,80440,638036,647686,14451,1250,623585,646436,4534,
201602159349300225_public.xml,47392487,18,18,0,219,0,14690668,23200158,143085,142491,18043946,12217374,-4215,-4721,32873484,35555302,14491211,0,0,0,2750,359041,2875908,2766672,15539675,17260633,246760458,253579454,1241533,1405618,245518925,252173836,,
201612149349301421_public.xml,186256029,7,6,8,,0,,0,,0,78075565,47920369,21892791,13114125,99968356,61034494,80057600,0,1068108,1115738,0,0,4035823,3741958,13276521,84915296,1106811568,1063421424,130768242,184022014,976043326,879399410,,
201641599349300219_public.xml,375868,11,11,8,50,0,390044,315849,82388,60080,1088,-61,350,0,473870,375868,27330,0,115649,146986,0,11924,242768,240961,376217,415277,484874,391466,61645,7646,423229,383820,33270,
201612509349300101_public.xml,100051,7,25,0,,0,,4043,178042,67771,,0,14695,18382,192737,90196,0,0,,0,0,0,199218,96301,199218,96301,11441,5336,,0,11441,5336,,
201602189349300760_public.xml,15715377,10,10,124,1055,0,19392865,10546859,276982,336627,369405,439164,39157,-169079,20078409,11153571,6055,0,4277339,4594805,506831,1471112,4406899,4822533,9288628,9930224,25005785,25176751,1760347,1633598,23245438,23543153,,
201622549349100002_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622539349100407_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602399349300610_public.xml,932961,14,0,0,50,0,453042,2778,50075,52550,14,1000,399734,808769,902865,865097,200,0,324690,464272,0,75723,322238,327011,647778,791483,1602660,1667904,117498,109128,1485162,1558776,,
201612439349300026_public.xml,3419944,16,16,25,143,0,1395159,1708772,1411649,1694151,26701,892,48807,9757,2882316,3413572,112057,0,1544593,1571905,0,155786,875668,1196367,2489761,2880329,4988788,5397581,2559141,2434691,2429647,2962890,,
201642469349300204_public.xml,0,4,4,0,,0,,0,,0,,0,,0,,0,0,0,,0,0,0,,0,,0,14,14,,0,14,14,,
201602589349100625_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642179349301574_public.xml,23338053,28,28,82,3000,31951,0,0,13676391,15102554,482024,160142,300213,478721,14458628,15741417,767,0,2503878,2898973,0,0,7929100,9054589,10437616,11954329,55122006,58807480,667459,729600,54454547,58077880,,
201632289349201143_public.xml,107245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2829,,
201632289349200028_public.xml,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37855,37805,,
201632319349100103_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602259349303350_public.xml,127741449,15,14,245,34,0,55036879,65828964,32111080,32210330,1397067,417108,762889,769478,89307915,99225880,41065919,0,23828152,25522476,0,3095481,19176942,22948519,80229549,89536914,75976031,84376101,37333021,37570497,38643010,46805604,2318621,
201612359349300501_public.xml,203558,5,5,1,,0,268551,203553,,0,1,5,,0,268552,203558,0,0,10600,10400,0,0,242132,212680,252732,223080,68293,48771,,0,68293,48771,,
201631609349200708_public.xml,28355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27420,23306,,
201642319349200719_public.xml,69564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21346,34240,26070,
201602559349200050_public.xml,62400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19480,,3
201602599349200745_public.xml,69979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47694,49078,,4
201602539349100210_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602569349200640_public.xml,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364807,408307,,
201602329349100705_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612599349100211_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602589349100205_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632249349300503_public.xml,359812,8,6,0,10,0,478811,321951,38623,28062,,0,-1568,9799,515866,359812,0,0,,236189,7002,7002,165805,146281,165805,389472,361066,341450,5016,15060,356050,326390,7803,
201612329349301151_public.xml,10053513,8,8,209,330,0,4512807,20168,7475868,9989248,11992,22110,307985,20931,12308652,10052457,2281753,0,5155168,5567289,0,0,1274090,1856711,7824607,9705753,9817240,10887666,715784,1439506,9101456,9448160,,
201612599349100201_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632289349201643_public.xml,163414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186087,195437,152870,2367
201602569349100415_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632289349101213_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602519349100005_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602539349200810_public.xml,133341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109787,119091,,211
201612519349300136_public.xml,97727,6,6,0,100,0,38980,27917,87047,69521,277,289,1797,0,128101,97727,0,0,,0,0,0,109409,114492,109409,114492,687627,1143537,,0,687627,1143537,,
201622589349200132_public.xml,102702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30220,35487,,
201612569349200751_public.xml,29602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141394,142057,,277
201602539349200405_public.xml,93565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39439,33437,26360,65
201632319349200128_public.xml,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23154,20316,,
201602579349100515_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612189349300641_public.xml,557200,8,8,4,18,0,95555,184930,74439,63968,98339,235812,0,0,268333,484710,0,0,282816,288693,0,9141,180030,159351,462846,448044,4546027,4332757,9348,9902,4536679,4322855,,
201612329349100506_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612569349100461_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612429349301051_public.xml,28293498,9,9,104,9,88754,,0,10688188,10958368,1281001,1123339,-284171,-1424061,11685018,10657646,0,0,5008402,5056101,0,0,6052454,6612187,11060856,11668288,230537889,237455290,217399880,225741744,13138009,11713546,,
201602539349200110_public.xml,103546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24074,27304,150,19
201622559349100002_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612579349100706_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642289349101879_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612329349200006_public.xml,30350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15589,13293,,
201602149349301245_public.xml,700653,15,15,8,105,0,341082,404812,59000,82328,36407,34596,-6971,411,429518,522147,0,0,376486,331922,0,75606,274638,135554,651124,467476,350849,358588,46714,37729,304135,320859,,
201602239349302575_public.xml,28103825,13,12,94,12,0,23397660,25550769,232097,237379,1088784,171128,465692,527640,25184233,26486916,16229242,0,5831598,6089607,0,0,3000308,2932052,25362103,25250901,13311520,13914992,6000046,5551967,7311474,8363025,11343,
201642289349101289_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622239349301852_public.xml,174655653,9,9,658,0,0,0,0,162985411,174602100,181696,53553,0,0,163167107,174655653,39667,0,95905858,104704591,0,0,67227082,69911395,163167107,174655653,605648771,412873681,605648771,412873681,0,0,,
201622569349100002_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612359349100361_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602579349100100_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602429349200615_public.xml,56776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338601,49167,,54
201602229349301920_public.xml,18889215,26,26,308,320,0,2145400,1667961,15162878,16438772,355708,176346,44967,355966,17708953,18639045,0,0,10120406,10725609,0,395629,8218752,7759832,18339158,18485441,14994264,14687835,4245843,4076153,10748421,10611682,,
201622579349100307_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602599349100205_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612529349300836_public.xml,462177,11,11,9,,0,59373,64996,340076,397068,99,113,,0,399548,462177,0,0,115633,140544,0,0,272064,320036,387697,460580,163930,199346,196098,229917,-32168,-30571,51620,
201612459349200321_public.xml,4373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526,4899,270,0
201602159349300625_public.xml,186286615,18,18,103,154,130313,45286115,33149075,4364136,4644891,54030806,36923480,177119,109194,103858176,74826640,45384273,0,8793118,8195069,23476,1247671,8794665,8024627,66168397,61627445,813150586,796613438,16170063,14741938,796980523,781871500,,
201602509349100060_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642259349200549_public.xml,196399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75254,70316,196399,0
201622219349301032_public.xml,5679368,4,3,3,4,0,5428665,5673831,0,0,6644,5537,11766,0,5447075,5679368,3435000,0,507000,646022,0,55614,171612,194133,3353612,4275155,8107344,9778953,81764,349160,8025580,9429793,,
201642289349201969_public.xml,177893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35131,5341,,
201612429349200216_public.xml,29869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373203,367763,,
201612369349300611_public.xml,406341,12,12,0,,0,3535,6652,400077,399647,125,42,,0,403737,406341,0,0,30750,44250,0,0,407234,423460,437984,467710,3529218,3500913,1550102,1583166,1979116,1917747,,
201632469349300108_public.xml,99501,3,3,0,0,0,0,0,96824,99487,18,14,0,0,96842,99501,0,0,0,0,0,0,115130,130494,115130,130494,453265,418843,915726,912297,-462461,-493454,,
201602539349100800_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602389349300545_public.xml,660636,9,9,0,73,0,200497,240113,,0,76,88,83872,65659,284445,305860,0,0,,0,0,22165,398564,397027,398564,397027,1136848,1026959,-2632,-18082,1139480,1045041,,
201642229349301239_public.xml,209083,7,7,0,150,0,1120,925,,0,172,166,109848,43970,111140,45061,0,0,,0,0,0,56304,18549,56304,18549,277285,0,,0,277285,0,925,
201632289349204143_public.xml,50656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35618,34622,,
201632289349100003_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632289349100523_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632289349301418_public.xml,97934,5,0,0,2,0,34980,29245,109509,67578,3359,1111,-1013,0,146835,97934,0,0,90177,86375,0,0,43352,36001,133529,122376,97626,73597,3220,3633,94406,69964,,
201622229349301242_public.xml,2295515,9,7,27,0,0,1097888,2096599,180256,198059,967,857,0,0,1279111,2295515,0,0,1632795,1507255,0,118208,301513,284882,1934308,1792137,1257778,1768948,55007,62799,1202771,1706149,,
201602379349100605_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602249349300445_public.xml,6156903,8,8,45,0,0,2327876,5285459,482282,849516,18753,16493,7961,5435,2836872,6156903,0,0,2520420,3366984,0,45376,1518956,1673413,4534376,5040397,6759077,7970736,229913,325066,6529164,7645670,,
201632289349203813_public.xml,58231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,3942,,
201622569349100057_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612429349300966_public.xml,26439,3,3,0,,0,,12000,,0,14542,14439,,0,14542,26439,23000,0,,0,0,0,1200,1000,12200,24000,240878,243317,,0,240878,243317,,
201602539349100500_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602459349301055_public.xml,6570308,11,11,229,426,0,3864060,5022833,1670151,1534452,8073,12678,,345,5542284,6570308,184554,0,3866946,4261961,0,1064,1519515,1934505,5560102,6381020,3542502,3535800,785437,606149,2757065,2929651,,
201632289349201773_public.xml,188350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10116,-15644,,
201602589349100015_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612509349300476_public.xml,4960344,14,14,32,51,0,3878253,4773060,37685,30610,72503,57360,3047,6100,3991488,4867130,0,0,2790575,2978667,13637,844886,1434407,1762896,4262944,4755200,6699204,6587649,498125,316062,6201079,6271587,,
201632289349201508_public.xml,100300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178035,202035,,300
201602379349100415_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632289349202218_public.xml,60078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598,23628,47492,0
201612389349300141_public.xml,1085766,7,7,7,0,0,0,16608,948834,1030359,0,8320,21691,24716,970525,1080003,0,168120,353697,357683,0,0,264249,379704,764509,905507,460596,666681,36642,39084,423954,627597,,
201632289349100048_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612389349200206_public.xml,49414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16895,23322,,
201632289349203373_public.xml,39679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43216,23349,,549
201602399349300410_public.xml,169454,6,5,8,,0,78870,163373,28465,6078,81136,3,,0,188471,169454,0,0,87344,87006,0,0,79811,70354,167155,157360,42307,39277,22302,-220,20005,39497,,
201602589349100310_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201642449349300544_public.xml,46898,4,1,3,,0,247284,39341,,0,34628,2696,8638,4861,290550,46898,0,0,38582,41624,0,0,517563,505326,556145,546950,11409381,10697808,2876168,2664647,8533213,8033161,,
201602599349100635_public.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
